 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,cell,channel,XMnm,YMnm,NND_other,NNI_other,NND_self,NNI_self,ball_counts,ball_selfcounts
498,d2c2_fullz_trek1.tif:0689-1047,0.014,154.419,73.059,84,51,320,15.713,10.347,15.715,10.349,0.444,A,TREK,15715.0,10349.0,151.11915828246265,495,180.9447429465692,745,6,8
499,d2c2_fullz_trek1.tif:0520-0283,0.017,154.494,74.315,161,38,308,4.25,7.806,4.259,7.81,0.486,A,TREK,4259.0,7810.0,117.88977903109328,326,106.4377752492037,680,8,8
500,d2c2_fullz_trek1.tif:0771-0919,0.017,156.514,71.088,90,58,306,13.796,11.578,13.795,11.577,0.492,A,TREK,13795.0,11577.0,389.4226495724151,550,474.88314352059285,16,2,2
501,d2c2_fullz_trek1.tif:0075-0514,0.014,157.047,71.172,137,54,308,7.715,1.121,7.712,1.123,0.465,A,TREK,7712.0,1123.0,267.9346935355703,569,303.72520474929394,520,2,2
502,d2c2_fullz_trek1.tif:0209-0720,0.014,157.344,69.722,88,42,322,10.806,3.13,10.806,3.13,0.452,A,TREK,10806.0,3130.0,222.4275162833951,768,98.2344135219425,178,4,4
503,d2c2_fullz_trek1.tif:0502-0335,0.016,157.403,66.186,81,47,279,5.034,7.546,5.041,7.542,0.475,A,TREK,5041.0,7542.0,58.69412236331676,212,135.36986370680884,708,12,12
504,d2c2_fullz_trek1.tif:0566-0350,0.016,157.5,80.925,60,49,344,5.249,8.494,5.249,8.493,0.47,A,TREK,5249.0,8493.0,40.11234224026316,92,300.54117854297436,561,10,8
505,d2c2_fullz_trek1.tif:0300-0918,0.016,157.507,66.102,66,61,290,13.782,4.514,13.781,4.512,0.476,A,TREK,13781.0,4512.0,455.13294760981654,75,128.03515142334936,157,2,4
506,d2c2_fullz_trek1.tif:0065-0288,0.013,158.241,82.156,70,51,348,4.328,0.976,4.329,0.975,0.447,A,TREK,4329.0,975.0,96.04686356149273,128,275.2035610234722,576,6,7
507,d2c2_fullz_trek1.tif:0223-0341,0.014,158.4,86.168,71,42,352,5.118,3.344,5.119,3.346,0.445,A,TREK,5119.0,3346.0,48.08326112068523,468,508.93221552580064,246,3,2
508,d2c2_fullz_trek1.tif:0600-0441,0.022,158.745,71.355,95,46,316,6.616,9.017,6.619,9.015,0.582,A,TREK,6619.0,9015.0,223.14121089570165,635,253.85231927244627,426,4,6
509,d2c2_fullz_trek1.tif:0197-0287,0.016,158.929,73.296,85,58,337,4.301,2.96,4.302,2.959,0.466,A,TREK,4302.0,2959.0,166.13849644197458,482,157.01273833673497,357,2,6
510,d2c2_fullz_trek1.tif:0906-0584,0.014,159.048,82.069,66,56,342,8.771,13.604,8.772,13.603,0.464,A,TREK,8772.0,13603.0,67.05221845696084,222,601.5064421932653,75,6,1
511,d2c2_fullz_trek1.tif:0756-1069,0.017,159.44,77.414,80,60,350,16.049,11.352,16.049,11.353,0.501,A,TREK,16049.0,11353.0,428.00116822270473,675,324.57972826410463,546,1,4
512,d2c2_fullz_trek1.tif:0054-0450,0.017,160.147,72.204,194,47,313,6.753,0.816,6.751,0.819,0.494,A,TREK,6751.0,819.0,185.39687160251654,308,416.4336681873837,545,2,5
513,d2c2_fullz_trek1.tif:0460-1032,0.014,160.533,92.087,63,35,373,15.487,6.905,15.486,6.904,0.453,A,TREK,15486.0,6904.0,90.4267659490264,551,232.12496634356245,25,1,3
514,d2c2_fullz_trek1.tif:0306-0452,0.016,161.314,80.188,91,43,343,6.79,4.601,6.791,4.6,0.476,A,TREK,6791.0,4600.0,313.7530876342096,804,131.48764200486676,55,4,6
515,d2c2_fullz_trek1.tif:0578-0108,0.017,161.658,62.392,145,57,289,1.627,8.677,1.623,8.681,0.493,A,TREK,1623.0,8681.0,59.682493245507096,835,120.60265337047937,315,7,5
516,d2c2_fullz_trek1.tif:0688-0572,0.016,161.822,73.057,221,54,363,8.584,10.334,8.585,10.342,0.474,A,TREK,8585.0,10342.0,241.17421089328766,133,116.70903992407786,844,5,6
517,d2c2_fullz_trek1.tif:0391-0435,0.017,161.932,67.516,87,54,312,6.544,5.868,6.541,5.866,0.482,A,TREK,6541.0,5866.0,319.2647803939545,204,167.7647161950331,728,6,8
518,d2c2_fullz_trek1.tif:0688-0938,0.026,162.026,78.029,81,53,357,14.088,10.335,14.094,10.342,0.611,A,TREK,14094.0,10342.0,20.12461179749811,616,245.78242410717655,219,8,9
519,d2c2_fullz_trek1.tif:0125-0584,0.015,162.773,74.55,77,63,334,8.766,1.872,8.764,1.871,0.46,A,TREK,8764.0,1871.0,51.62363799656123,783,316.07752213657966,146,6,6
520,d2c2_fullz_trek1.tif:0146-0586,0.019,163.023,82.378,118,64,380,8.803,2.198,8.799,2.194,0.513,A,TREK,8799.0,2194.0,185.129684275645,169,175.41379649275024,829,4,4
521,d2c2_fullz_trek1.tif:0080-0533,0.014,163.85,99.144,87,39,413,8.003,1.202,8.005,1.203,0.442,A,TREK,8005.000000000001,1203.0,201.55892438689014,569,303.72520474929394,500,3,2
522,d2c2_fullz_trek1.tif:0442-0941,0.014,163.917,89.235,104,43,374,14.12,6.632,14.12,6.631,0.444,A,TREK,14120.0,6631.0,204.0,447,394.1268831226817,658,4,5
523,d2c2_fullz_trek1.tif:0534-1196,0.013,164.561,95.98,57,40,392,17.947,8.014,17.946,8.014,0.436,A,TREK,17946.0,8013.999999999999,213.37759957408755,265,283.38136847718044,410,2,6
524,d2c2_fullz_trek1.tif:0499-1111,0.018,165.162,59.605,179,62,288,16.672,7.501,16.672,7.5,0.503,A,TREK,16672.0,7500.0,56.089214649520635,460,198.8818744883505,768,6,7
525,d2c2_fullz_trek1.tif:0637-0606,0.014,165.391,92.98,55,45,389,9.096,9.558,9.092,9.557,0.461,A,TREK,9092.0,9557.0,236.6981199756348,507,198.72845795205075,310,9,10
526,d2c2_fullz_trek1.tif:0467-0610,0.016,165.69,74.409,72,59,335,9.155,7.001,9.155,7.004,0.482,A,TREK,9155.0,7004.0,162.04937519163718,367,354.05225603009507,73,10,9
527,d2c2_fullz_trek1.tif:0177-0262,0.016,166.11,81.021,86,62,360,3.932,2.663,3.931,2.664,0.473,A,TREK,3931.0,2664.0,45.880278987817846,193,176.2554963681984,456,2,5
528,d2c2_fullz_trek1.tif:0781-0522,0.015,166.554,88.303,93,44,383,7.836,11.731,7.833,11.73,0.47,A,TREK,7833.0,11730.0,203.38387350033435,839,181.49655644116226,700,5,4
529,d2c2_fullz_trek1.tif:0431-0687,0.015,167.836,79.287,121,64,344,10.313,6.469,10.312,6.469,0.467,A,TREK,10312.0,6469.0,208.54256160314134,471,218.3575050232989,355,2,7
530,d2c2_fullz_trek1.tif:0486-0548,0.016,168.029,90.981,84,54,396,8.238,7.302,8.237,7.303,0.48,A,TREK,8237.0,7303.0,47.4236228055175,127,207.56203891848818,670,7,3
531,d2c2_fullz_trek1.tif:0832-0211,0.015,168.104,88.223,60,50,369,3.181,12.488,3.179,12.488,0.459,A,TREK,3179.0,12488.0,151.99013125857877,664,173.5396208362805,317,6,8
532,d2c2_fullz_trek1.tif:0076-0431,0.013,168.373,107.501,44,44,431,6.472,1.141,6.473,1.14,0.437,A,TREK,6473.0,1140.0,277.5626055505316,64,231.46490014686893,755,5,8
533,d2c2_fullz_trek1.tif:0508-0843,0.018,169.564,80.803,83,66,368,12.652,7.627,12.654,7.628,0.491,A,TREK,12654.0,7628.0,225.22877258467668,332,233.45235059857504,790,3,9
534,d2c2_fullz_trek1.tif:0517-1242,0.015,170.647,92.841,56,56,382,18.645,7.765,18.644,7.765,0.467,A,TREK,18644.0,7765.0,609.5777226900602,265,394.06852196033117,541,0,4
535,d2c2_fullz_trek1.tif:0841-0245,0.018,171.086,69.116,190,58,317,3.689,12.625,3.687,12.627,0.494,A,TREK,3687.0,12627.0,72.73238618387272,647,175.86358349584486,434,7,11
536,d2c2_fullz_trek1.tif:0548-0552,0.014,171.508,95.657,83,61,395,8.292,8.223,8.292,8.223,0.45,A,TREK,8292.0,8223.0,420.86221023037916,602,400.7056276120913,22,3,4
537,d2c2_fullz_trek1.tif:0759-0251,0.016,171.562,78.4,135,60,346,3.764,11.398,3.764,11.397,0.476,A,TREK,3764.0,11397.0,22.67156809750927,727,257.12253887981115,557,3,6
538,d2c2_fullz_trek1.tif:0198-0652,0.015,172.833,80.698,86,59,346,9.796,2.979,9.797,2.98,0.476,A,TREK,9797.0,2980.0,429.66265837282157,240,335.52496181357355,9,2,6
539,d2c2_fullz_trek1.tif:0338-0743,0.015,173.426,85.322,64,50,350,11.156,5.076,11.158,5.076,0.47,A,TREK,11158.0,5076.0,275.6374430297887,718,284.1214529035075,387,7,5
540,d2c2_fullz_trek1.tif:0161-0728,0.014,174.19,87.296,73,61,382,10.931,2.412,10.931,2.411,0.463,A,TREK,10931.0,2411.0,268.12683565805196,721,408.48010967487755,617,3,5
541,d2c2_fullz_trek1.tif:0478-0324,0.014,174.484,76.535,98,55,341,4.872,7.175,4.867,7.18,0.444,A,TREK,4867.0,7180.0,269.3120866207085,136,139.5313584826006,878,8,10
542,d2c2_fullz_trek1.tif:0500-1222,0.014,174.672,88.447,100,59,377,18.348,7.506,18.347,7.506,0.465,A,TREK,18347.0,7506.0,441.955880150949,265,256.90854403853524,336,2,6
543,d2c2_fullz_trek1.tif:0882-0450,0.014,174.937,102.402,94,40,420,6.759,13.245,6.758,13.244,0.462,A,TREK,6758.0,13244.0,291.6659047609096,490,345.77449298639715,86,2,3
544,d2c2_fullz_trek1.tif:0825-0617,0.016,175.014,72.027,81,56,326,9.269,12.385,9.269,12.385,0.486,A,TREK,9269.0,12385.0,23.53720459187964,77,338.3371099953418,65,3,4
545,d2c2_fullz_trek1.tif:0148-0239,0.014,175.032,104.096,67,46,426,3.592,2.23,3.594,2.231,0.443,A,TREK,3594.0,2231.0,564.1710733456653,193,442.7053195975851,456,1,3
546,d2c2_fullz_trek1.tif:0082-0456,0.015,175.627,110.967,78,41,445,6.852,1.225,6.852,1.223,0.451,A,TREK,6852.0,1223.0,263.21094202179364,717,335.78862398836566,245,6,5
547,d2c2_fullz_trek1.tif:0738-1082,0.016,175.886,71.234,100,67,337,16.238,11.086,16.235,11.087,0.478,A,TREK,16235.0,11087.0,157.31814898478814,675,129.274900889537,233,1,4
548,d2c2_fullz_trek1.tif:0257-0910,0.014,176.467,104.848,63,46,434,13.663,3.864,13.662,3.864,0.431,A,TREK,13662.0,3864.0,65.0,526,206.90335908341362,721,4,7
549,d2c2_fullz_trek1.tif:0666-0969,0.014,176.548,100.697,89,54,408,14.544,9.994,14.546,9.994,0.443,A,TREK,14546.0,9994.0,254.89017242726328,603,332.73713348527843,27,9,6
550,d2c2_fullz_trek1.tif:0400-0752,0.014,177.016,83.778,80,44,368,11.284,6.013,11.282,6.014,0.453,A,TREK,11282.0,6014.0,160.85397104206038,555,283.7833680820636,344,10,7
551,d2c2_fullz_trek1.tif:0491-0848,0.018,177.312,86.025,101,51,371,12.734,7.379,12.734,7.38,0.491,A,TREK,12734.0,7380.0,371.7122543043207,785,226.77080940897133,460,4,9
552,d2c2_fullz_trek1.tif:0644-0804,0.018,178.077,83.451,67,65,365,12.074,9.67,12.075,9.672,0.506,A,TREK,12075.0,9672.0,222.76669409945464,312,230.85276693165278,579,5,5
553,d2c2_fullz_trek1.tif:0489-1197,0.015,178.353,101.076,68,47,408,17.96,7.344,17.963,7.344,0.472,A,TREK,17963.0,7344.0,191.049731745428,787,291.50814739900494,91,3,9
554,d2c2_fullz_trek1.tif:0846-0208,0.017,178.427,81.086,129,55,365,3.135,12.709,3.139,12.711,0.48,A,TREK,3139.0,12711.0,119.33147112141039,525,123.08127396155761,256,4,7
555,d2c2_fullz_trek1.tif:0380-0304,0.016,178.429,85.924,98,49,363,4.563,5.706,4.562,5.707,0.483,A,TREK,4562.0,5707.0,157.8131806916013,738,205.41908382621125,699,4,4
556,d2c2_fullz_trek1.tif:0076-0320,0.014,179.397,97.317,97,51,403,4.811,1.143,4.81,1.144,0.459,A,TREK,4810.0,1144.0,112.89375536317321,24,422.47958530560976,576,6,8
557,d2c2_fullz_trek1.tif:0516-0186,0.017,179.44,70.804,184,79,324,2.793,7.75,2.793,7.752,0.488,A,TREK,2793.0,7752.0,272.9468812791236,52,346.15747861342044,862,7,5
558,d2c2_fullz_trek1.tif:0776-0249,0.018,179.817,67.191,93,78,317,3.74,11.654,3.74,11.653,0.51,A,TREK,3740.0,11653.0,24.186773244895647,794,240.8692591427972,565,6,4
559,d2c2_fullz_trek1.tif:0483-1133,0.021,180.495,75.96,64,59,329,17.005,7.246,17.006,7.248,0.535,A,TREK,17006.0,7248.0,26.419689627245813,370,418.4017208377614,523,4,8
560,d2c2_fullz_trek1.tif:0356-0092,0.018,180.512,78.46,89,75,355,1.39,5.354,1.39,5.354,0.497,A,TREK,1390.0,5354.0,171.35343591536179,684,251.71610993339303,165,8,7
561,d2c2_fullz_trek1.tif:0278-0093,0.02,180.648,71.877,106,62,310,1.393,4.173,1.393,4.173,0.544,A,TREK,1393.0,4173.0,282.44822534404426,726,330.1060435678208,197,4,6
562,d2c2_fullz_trek1.tif:0563-0330,0.014,181.762,108.15,69,59,457,4.955,8.451,4.951,8.454,0.454,A,TREK,4951.0,8454.0,75.39230729988306,434,148.36778626103444,222,11,8
563,d2c2_fullz_trek1.tif:0689-0694,0.016,181.861,81.187,92,70,363,10.428,10.345,10.428,10.345,0.478,A,TREK,10428.0,10345.0,533.0215755483074,184,361.6697388502389,427,1,3
564,d2c2_fullz_trek1.tif:0333-0368,0.018,181.873,85.937,54,36,352,5.531,5.004,5.531,5.001,0.498,A,TREK,5531.0,5001.0,266.47513955339247,773,162.5607578722491,837,3,4
565,d2c2_fullz_trek1.tif:0383-0810,0.013,182.386,87.794,84,50,376,12.155,5.752,12.153,5.754,0.436,A,TREK,12153.0,5754.0,470.7440918375928,385,411.0304125000971,337,1,2
566,d2c2_fullz_trek1.tif:0773-0265,0.018,183.111,79.329,154,59,365,3.978,11.609,3.977,11.61,0.506,A,TREK,3977.0,11610.0,240.75090861718465,794,240.8692591427972,557,3,6
567,d2c2_fullz_trek1.tif:1019-0508,0.018,183.188,89.366,85,48,365,7.634,15.302,7.636,15.302,0.499,A,TREK,7636.0,15302.0,3.1622776601683795,443,424.08607616850617,353,5,2
568,d2c2_fullz_trek1.tif:0034-0496,0.013,184.0,94.05,80,52,399,7.441,0.51,7.44,0.511,0.439,A,TREK,7440.0,511.0,507.98622028555064,430,272.40594707164524,51,1,3
569,d2c2_fullz_trek1.tif:0619-0967,0.014,184.467,107.998,93,45,437,14.514,9.293,14.515,9.294,0.441,A,TREK,14515.0,9294.0,95.2102935611481,97,239.87079855622275,111,8,3
570,d2c2_fullz_trek1.tif:0063-0265,0.014,184.85,90.578,119,60,396,3.971,0.94,3.973,0.94,0.464,A,TREK,3973.0,940.0,129.00387591076472,51,357.7163680906984,505,4,4
571,d2c2_fullz_trek1.tif:0530-0284,0.017,184.987,83.081,138,49,347,4.272,7.965,4.276,7.959,0.49,A,TREK,4276.0,7959.0,140.42791745233566,326,127.61269529321916,680,8,6
572,d2c2_fullz_trek1.tif:0535-0701,0.016,185.219,103.909,91,46,430,10.523,8.032,10.526,8.033,0.486,A,TREK,10526.0,8032.999999999999,339.6498196672568,168,194.50963986394095,676,3,8
573,d2c2_fullz_trek1.tif:0332-0347,0.014,185.339,91.289,88,71,411,5.208,4.988,5.209,4.988,0.451,A,TREK,5209.0,4988.0,114.86513831445988,773,307.7222773866072,837,4,6
574,d2c2_fullz_trek1.tif:0234-0842,0.017,185.608,84.063,120,33,333,12.637,3.505,12.643,3.512,0.491,A,TREK,12643.0,3512.0,121.33424908079334,62,252.4480144505003,399,7,6
575,d2c2_fullz_trek1.tif:0497-0607,0.02,185.989,80.548,111,56,366,9.112,7.473,9.106,7.473,0.528,A,TREK,9106.0,7473.0,117.79643458101778,199,112.44998888394787,429,8,10
576,d2c2_fullz_trek1.tif:0491-0296,0.013,186.172,111.671,73,47,448,4.445,7.384,4.443,7.38,0.43,A,TREK,4443.0,7380.0,197.00253805471644,305,283.346078144731,681,6,9
577,d2c2_fullz_trek1.tif:0054-0303,0.016,186.479,82.288,81,76,370,4.549,0.811,4.55,0.811,0.485,A,TREK,4550.0,811.0,107.71258050942797,756,96.42613753542138,272,6,6
578,d2c2_fullz_trek1.tif:0759-0389,0.017,186.493,80.612,304,78,353,5.839,11.4,5.838,11.402,0.478,A,TREK,5838.0,11402.0,168.8342382338369,770,201.13676938839401,81,11,7
579,d2c2_fullz_trek1.tif:0722-0356,0.016,186.652,89.17,109,60,386,5.343,10.839,5.34,10.838,0.478,A,TREK,5340.0,10838.0,135.10366390294527,330,156.1569723067145,630,10,9
580,d2c2_fullz_trek1.tif:0632-0814,0.018,186.885,101.905,92,52,453,12.223,9.497,12.222,9.494,0.488,A,TREK,12222.0,9494.0,218.68927728629038,380,220.5379785887229,137,5,6
581,d2c2_fullz_trek1.tif:0657-0279,0.016,186.917,84.325,72,63,377,4.197,9.871,4.198,9.869,0.497,A,TREK,4198.0,9869.0,225.96017348196563,174,320.2264823527249,29,3,4
582,d2c2_fullz_trek1.tif:0542-1070,0.014,186.968,112.095,62,55,457,16.061,8.136,16.061,8.135,0.456,A,TREK,16061.0,8135.0,138.53880322855397,298,198.600100704909,474,4,5
583,d2c2_fullz_trek1.tif:0315-0559,0.016,187.145,109.508,89,51,468,8.389,4.723,8.39,4.721,0.474,A,TREK,8390.0,4721.0,275.0872588834314,627,148.48568954616468,673,6,7
584,d2c2_fullz_trek1.tif:0520-1078,0.017,187.532,95.863,79,51,394,16.182,7.806,16.181,7.807,0.49,A,TREK,16181.000000000002,7807.0,29.410882339703754,696,330.9697871407585,321,5,7
585,d2c2_fullz_trek1.tif:0527-0061,0.017,187.933,80.797,100,49,342,0.922,7.909,0.92,7.911,0.497,A,TREK,920.0,7911.0,50.32891812864648,827,212.20037700249262,865,4,5
586,d2c2_fullz_trek1.tif:0330-0466,0.02,187.955,90.486,85,61,372,6.994,4.959,6.994,4.957,0.52,A,TREK,6994.0,4957.0,35.4400902933387,800,342.6149442158062,84,5,8
587,d2c2_fullz_trek1.tif:0412-1178,0.015,188.415,84.614,114,60,368,17.687,6.181,17.688,6.182,0.449,A,TREK,17688.0,6182.0,1015.7799958652464,787,297.5987231155403,753,0,5
588,d2c2_fullz_trek1.tif:0592-0658,0.017,188.818,81.713,74,58,378,9.877,8.89,9.876,8.889,0.494,A,TREK,9876.0,8889.0,124.42668524074729,762,142.00352108310554,191,10,12
589,d2c2_fullz_trek1.tif:0620-0878,0.015,188.846,84.449,109,69,375,13.185,9.302,13.186,9.302,0.458,A,TREK,13186.0,9302.0,265.452443951831,377,252.62026838715852,487,8,5
590,d2c2_fullz_trek1.tif:0994-0574,0.015,189.179,112.287,58,36,459,8.617,14.914,8.611,14.915,0.454,A,TREK,8611.0,14915.0,32.202484376209235,544,136.01470508735443,418,6,4
591,d2c2_fullz_trek1.tif:0827-0835,0.016,190.208,87.254,68,65,368,12.538,12.425,12.538,12.423,0.473,A,TREK,12538.0,12423.0,226.75316976836288,17,258.8532402733255,757,3,3
592,d2c2_fullz_trek1.tif:0795-0316,0.018,190.658,82.854,116,60,371,4.736,11.938,4.737,11.936,0.5,A,TREK,4737.0,11936.0,43.56604182158393,139,283.1960451701259,5,6,4
593,d2c2_fullz_trek1.tif:0061-0679,0.018,190.937,93.094,106,60,409,10.205,0.917,10.203,0.918,0.495,A,TREK,10203.0,918.0,129.634100452003,345,274.3027524469997,849,3,3
594,d2c2_fullz_trek1.tif:0708-0950,0.02,191.0,94.747,54,54,462,14.267,10.626,14.27,10.64,0.521,A,TREK,14270.0,10640.0,38.41874542459709,516,168.40427548016706,860,7,9
595,d2c2_fullz_trek1.tif:0205-0926,0.019,191.141,89.128,143,59,415,13.899,3.073,13.899,3.076,0.518,A,TREK,13899.0,3076.0,771.5957490810846,626,295.2100946783494,420,0,4
596,d2c2_fullz_trek1.tif:0491-0437,0.02,191.31,93.509,208,52,434,6.562,7.365,6.563,7.364,0.52,A,TREK,6563.0,7364.0,204.15680248279753,667,168.04761230080004,4,7,6
597,d2c2_fullz_trek1.tif:0196-0449,0.014,191.435,105.384,84,60,450,6.743,2.947,6.743,2.948,0.452,A,TREK,6743.0,2948.0,11.180339887498949,357,263.78210705049725,454,7,4
598,d2c2_fullz_trek1.tif:0335-0300,0.019,191.529,87.014,76,68,388,4.508,5.039,4.508,5.038,0.508,A,TREK,4508.0,5038.0,10.0,44,462.6229566288296,656,6,4
599,d2c2_fullz_trek1.tif:0267-0866,0.017,192.513,97.793,81,59,419,13.008,4.008,13.008,4.008,0.496,A,TREK,13008.0,4008.0,62.76941930590086,605,199.83242980057065,44,6,9
600,d2c2_fullz_trek1.tif:0725-0120,0.016,193.522,112.554,47,47,461,1.812,10.885,1.815,10.884,0.468,A,TREK,1815.0,10884.0,323.0371495664237,811,193.88914358467852,625,4,4
601,d2c2_fullz_trek1.tif:0468-1107,0.016,193.629,118.37,74,51,481,16.613,7.021,16.615,7.021,0.473,A,TREK,16615.0,7021.0,452.5836939174897,370,200.1724256734678,354,2,8
602,d2c2_fullz_trek1.tif:0457-0703,0.014,193.859,106.338,77,70,454,10.555,6.858,10.556,6.859,0.463,A,TREK,10556.0,6859.0,233.0772404161333,373,131.06105447462264,384,4,6
603,d2c2_fullz_trek1.tif:0150-0698,0.013,194.534,115.464,67,52,481,10.481,2.258,10.479,2.257,0.447,A,TREK,10479.0,2257.0,246.05080776132397,404,254.159398803192,385,3,7
604,d2c2_fullz_trek1.tif:0475-0373,0.015,195.179,91.074,289,56,401,5.598,7.131,5.604,7.129,0.446,A,TREK,5604.0,7129.0,80.32434251209281,491,108.18964830333815,288,10,7
605,d2c2_fullz_trek1.tif:0666-0244,0.014,196.557,126.958,60,46,499,3.666,9.993,3.666,9.993,0.448,A,TREK,3666.0,9993.0,297.2944668169927,560,286.7908645685912,21,3,5
606,d2c2_fullz_trek1.tif:0486-0150,0.013,196.603,121.053,94,45,482,2.252,7.295,2.25,7.297,0.448,A,TREK,2250.0,7297.0,258.54400012377005,763,288.6884133456,707,9,10
607,d2c2_fullz_trek1.tif:0591-0090,0.02,197.187,104.695,105,53,464,1.363,8.877,1.365,8.88,0.525,A,TREK,1365.0,8880.0,60.13318551349163,843,218.44907873461037,315,8,6
608,d2c2_fullz_trek1.tif:0801-0678,0.014,197.639,108.345,115,50,448,10.177,12.032,10.174,12.03,0.448,A,TREK,10174.0,12030.0,509.90685423908553,143,525.3046734991037,671,1,2
609,d2c2_fullz_trek1.tif:0186-0516,0.015,198.615,133.251,81,48,531,7.748,2.787,7.746,2.786,0.447,A,TREK,7746.0,2786.0,188.85444130334875,644,225.3619311241364,170,3,6
610,d2c2_fullz_trek1.tif:0406-0653,0.019,198.791,81.322,83,78,378,9.804,6.102,9.805,6.104,0.518,A,TREK,9805.0,6104.0,193.2097306038182,736,325.92330386150667,798,6,5
611,d2c2_fullz_trek1.tif:0231-0544,0.014,198.794,105.752,108,66,444,8.167,3.465,8.166,3.463,0.465,A,TREK,8166.0,3463.0,63.89053137985315,258,218.50400453996298,182,7,7
612,d2c2_fullz_trek1.tif:0782-1019,0.014,198.952,129.34,71,51,535,15.294,11.732,15.296,11.732,0.444,A,TREK,15296.0,11732.0,939.4876263155359,748,185.05404615949362,407,0,2
613,d2c2_fullz_trek1.tif:0379-0178,0.017,199.382,98.735,86,53,403,2.671,5.693,2.667,5.695,0.49,A,TREK,2667.0,5695.0,213.9369065869655,322,246.51977608297474,267,8,9
614,d2c2_fullz_trek1.tif:0365-0474,0.016,199.625,70.079,136,52,326,7.11,5.478,7.117,5.476,0.459,A,TREK,7117.0,5476.0,85.14693182963201,281,100.2845950283492,655,6,11
615,d2c2_fullz_trek1.tif:0413-0113,0.023,199.637,82.991,145,67,408,1.692,6.203,1.694,6.204,0.57,A,TREK,1694.0,6204.0,56.72741841473134,821,306.88760157425713,46,13,11
616,d2c2_fullz_trek1.tif:0508-0803,0.016,200.153,114.687,127,61,475,12.049,7.622,12.052,7.622,0.468,A,TREK,12052.0,7622.0,180.9447429465692,654,294.7422602885443,93,6,7
617,d2c2_fullz_trek1.tif:0086-0273,0.015,200.224,101.423,79,70,424,4.104,1.288,4.107,1.288,0.463,A,TREK,4107.0,1288.0,194.82556300444764,513,243.24884377936928,447,4,5
618,d2c2_fullz_trek1.tif:0178-0707,0.016,200.643,107.132,154,55,466,10.622,2.676,10.621,2.677,0.471,A,TREK,10621.0,2677.0,140.356688476182,721,217.0829334609241,759,4,8
619,d2c2_fullz_trek1.tif:0116-0635,0.014,200.65,107.602,71,64,443,9.532,1.744,9.534,1.744,0.453,A,TREK,9534.0,1744.0,204.41624201613726,559,185.60711193270586,887,4,5
620,d2c2_fullz_trek1.tif:0313-0590,0.017,200.733,106.513,69,56,455,8.864,4.697,8.865,4.698,0.487,A,TREK,8865.0,4698.0,148.2767682410161,94,215.3369452741447,705,6,10
621,d2c2_fullz_trek1.tif:0143-0368,0.018,200.815,94.516,78,75,415,5.531,2.148,5.533,2.148,0.498,A,TREK,5533.0,2148.0,49.03060268852505,455,179.79988876526036,108,4,6
622,d2c2_fullz_trek1.tif:0051-0332,0.017,200.87,103.011,77,59,423,4.992,0.763,4.991,0.762,0.51,A,TREK,4991.0,762.0,379.4733192202055,756,248.05039810490126,33,5,6
623,d2c2_fullz_trek1.tif:0963-0386,0.013,201.241,117.767,109,43,470,5.791,14.453,5.789,14.454,0.446,A,TREK,5789.0,14454.0,272.2498852157701,40,213.71476317746513,313,2,4
624,d2c2_fullz_trek1.tif:0670-0145,0.016,202.71,130.796,75,43,547,2.181,10.063,2.184,10.063,0.47,A,TREK,2184.0,10063.0,323.6927555568706,729,119.01680553602503,340,3,7
625,d2c2_fullz_trek1.tif:0511-0962,0.014,202.714,104.93,161,64,435,14.444,7.669,14.444,7.669,0.466,A,TREK,14444.0,7669.0,531.0150656996466,400,309.97419247414774,76,1,4
626,d2c2_fullz_trek1.tif:0723-0133,0.016,202.74,103.796,141,64,424,2.01,10.856,2.007,10.857,0.477,A,TREK,2007.0000000000002,10857.0,287.360400890589,811,193.88914358467852,599,3,4
627,d2c2_fullz_trek1.tif:0575-0649,0.02,203.391,87.859,123,72,394,9.754,8.639,9.756,8.638,0.513,A,TREK,9756.0,8638.0,69.6419413859206,21,153.9415473483361,446,8,11
628,d2c2_fullz_trek1.tif:0353-0157,0.016,203.7,112.296,104,70,468,2.356,5.295,2.356,5.294,0.471,A,TREK,2356.0,5294.0,299.1320778519081,339,292.91978424135164,214,6,6
629,d2c2_fullz_trek1.tif:0619-0618,0.016,203.884,105.585,117,62,456,9.282,9.283,9.281,9.286,0.47,A,TREK,9281.0,9286.0,128.41339493993607,598,137.78606605894515,310,10,10
630,d2c2_fullz_trek1.tif:0590-0844,0.014,204.27,110.376,94,47,477,12.673,8.864,12.67,8.864,0.455,A,TREK,12670.0,8864.0,263.38754716197195,329,273.3386178350948,761,3,6
631,d2c2_fullz_trek1.tif:0716-0347,0.015,204.318,109.033,171,64,455,5.208,10.748,5.211,10.75,0.46,A,TREK,5211.0,10750.0,37.36308338453881,330,156.1569723067145,578,10,8
632,d2c2_fullz_trek1.tif:0497-0052,0.013,204.569,103.93,88,70,427,0.785,7.459,0.785,7.461,0.458,A,TREK,785.0,7461.0,435.8084441586693,286,275.3071012524014,467,3,5
633,d2c2_fullz_trek1.tif:0720-0562,0.015,204.697,95.359,151,72,404,8.432,10.806,8.432,10.806,0.471,A,TREK,8432.0,10806.0,13.45362404707371,733,220.4835594777987,820,4,5
